GENEID	Length
FBGN0035218	2273
FBGN0036580	650
FBTI0061224	133
FBGN0036139	1073
FBGN0267248	591
FBGN0267241	903
FBGN0026409	1823
FBGN0286980	2820
FBGN0004381	2998
FBGN0267458	524
FBGN0052487	1040
FBGN0052082	5246
FBTI0062207	1446
FBGN0265885	664
FBTI0060650	79
FBGN0036376	2897
FBGN0265929	1121
FBGN0036662	2062
FBGN0014388	5438
FBGN0036225	1146
FBGN0040322	1501
FBGN0037092	2613
FBGN0035149	1103
FBTI0062611	408
FBGN0036165	5960
FBTI0063907	58
FBGN0285994	202
FBGN0025776	1126
FBGN0040809	602
FBGN0261556	10693
FBTI0061228	38
FBGN0024921	5598
FBGN0052187	1326
FBGN0052409	1231
FBGN0263493	352
FBGN0037142	5378
FBTI0060380	125
FBGN0037061	627
FBTR0472733_DF_NRG	23
FBGN0052460	72
FBTI0020030	381
FBGN0029172	1312
FBTI0059932	121
FBGN0036426	651
FBTI0060761	225
FBGN0265889	1201
FBGN0263387	990
FBGN0036655	460
FBGN0042185	4919
FBGN0264573	383
FBGN0287462	3590
FBGN0042630	3228
FBGN0286758	68
FBGN0287185	1722
FBTI0061032	5011
FBGN0037087	710
FBTI0060257	61
FBTI0020159	1316
FBGN0262182	96
FBGN0266973	435
FBGN0266688	262
FBGN0265706	442
FBGN0036449	2437
FBTI0020150	9103
FBGN0036488	531
FBGN0035730	926
FBGN0035546	923
FBGN0267475	935
FBTI0062569	460
FBGN0053060	468
FBTI0020029	428
FBGN0015618	1529
FBGN0035233	1487
FBGN0260856	858
FBGN0042112	495
FBGN0262986	627
FBGN0052451	7863
FBTI0063948	196
FBGN0035989	3359
FBGN0036740	1100
FBGN0267307	594
FBTI0060431	954
FBGN0052183	2778
FBTI0061249	278
FBGN0036343	810
FBGN0036667	367
FBTI0063173	1882
FBGN0035360	1865
FBTI0061011	1164
FBGN0267576	3898
FBGN0037146	4686
FBGN0036603	801
FBTI0062656	3529
FBTI0020226	878
FBGN0015828	1622
FBGN0085371	1813
FBGN0014851	445
FBGN0035383	2352
FBGN0266535	416
FBGN0262484	677
FBGN0287613	7978
FBTI0020189	5372
FBGN0065092	64
FBTI0063253	59
FBGN0085455	1022
FBGN0003149	5356
FBGN0035263	1258
FBGN0036329	2284
FBGN0267317	799
FBTI0063341	136
FBGN0264719	601
FBGN0037008	1124
FBGN0035164	985
FBGN0035336	2708
FBGN0035099	2294
FBTI0020283	1061
FBGN0267484	406
FBGN0052088	3003
FBTI0063317	119
FBGN0265467	632
FBGN0052382	1120
FBTI0060734	176
FBGN0037073	2844
FBTI0062681	1905
FBGN0259971	227
FBGN0035725	839
FBGN0264552	945
FBGN0036415	717
FBGN0267542	667
FBGN0052447	5180
FBGN0265757	955
FBTI0061251	274
FBGN0259986	2470
FBGN0266995	258
FBGN0036927	2330
FBTI0060399	309
FBTI0064026	70
FBTI0020152	1920
FBGN0035859	561
FBTI0060698	125
FBGN0040323	1785
FBGN0036975	2269
RR48379_TRANSPOSABLE_ELEMENT	1731
FBTI0020212	1074
FBGN0052250	1401
FBTI0062216	3623
FBGN0037176	943
FBGN0035798	5438
FBGN0283461	387
FBGN0035696	3547
FBGN0041709	1344
FBGN0037093	5121
FBTI0020153	7895
FBTI0061830	105
FBTI0060209	132
FBTR0304308_DF_NRG	22
FBGN0035844	3575
FBTI0062580	124
FBGN0262107	1461
FBGN0036112	761
FBGN0036713	1396
FBGN0042179	1976
FBGN0035854	1227
FBGN0261360	6521
FBTI0063880	1193
FBGN0267299	790
FBTI0020133	512
FBGN0035871	1247
FBGN0036671	1826
FBTI0061074	7385
FBGN0267322	739
FBGN0036080	1176
FBGN0036738	1155
FBTI0060472	3523
FBGN0052105	2643
FBGN0035390	1586
FBGN0266540	3776
FBTI0062127	115
FBTI0020055	7434
FBGN0037100	1827
FBGN0036688	2790
FBGN0036999	2153
FBGN0036220	1700
FBGN0261526	4104
FBGN0035877	2029
FBGN0016797	7422
FBTI0020158	7390
FBGN0267736	960
FBGN0035737	566
FBTI0059940	1251
FBTI0061427	141
FBGN0286872	472
FBGN0035601	1706
FBTI0062630	345
FBTI0061343	794
FBGN0035484	2895
FBTI0061273	314
FBGN0036941	1237
FBTI0020106	428
FBGN0035216	1983
FBGN0020392	1812
FBGN0036260	4014
FBGN0035486	2961
FBTI0020272	2154
FBTI0062192	386
FBGN0027082	1517
FBGN0036414	2850
FBGN0035328	1431
FBGN0267614	1573
FBGN0035146	2198
FBGN0036587	2360
FBGN0036206	3007
FBTI0062032	123
FBGN0036969	1161
FBGN0052100	2169
FBGN0035909	2463
FBGN0035643	1787
FBGN0086079	73
FBGN0261111	1557
FBGN0035473	1488
FBGN0036502	1628
FBGN0052109	1052
FBGN0036859	2948
FBGN0036364	948
FBTI0061763	248
FBTI0064025	99
FBGN0052329	72
FBTI0062627	156
FBGN0267485	1960
FBGN0035170	2717
FBGN0262624	1647
FBGN0262508	14466
FBTI0020111	2929
FBGN0035985	1010
FBGN0035769	2892
FBGN0036786	1382
FBGN0261602	1173
FBGN0015550	2130
FBTI0020233	1864
FBGN0011854	72
FBGN0266652	512
FBGN0262361	377
FBGN0267951	783
FBGN0261294	609
FBGN0052305	3495
FBGN0011284	1449
FBGN0036646	2100
FBGN0267628	441
FBGN0266667	2284
FBGN0035685	595
FBGN0036468	560
FBGN0026372	1321
FBGN0036316	3389
FBGN0036708	901
FBGN0263352	8968
FBTI0059906	1532
FBGN0000017	12819
FBGN0036147	2630
FBGN0052363	83
FBGN0020639	519
FBGN0035236	3706
FBGN0010317	1478
FBTI0063358	84
FBGN0014011	2429
FBGN0037011	950
FBGN0036052	2233
FBGN0035977	1355
FBGN0286914	810
FBTI0061020	639
FBGN0016081	11788
FBTI0061959	123
FBTI0062659	403
FBGN0036913	6311
FBGN0265745	422
FBGN0263199	3144
FBTI0020258	193
FBGN0036219	1845
FBGN0085734	1692
FBTI0060656	53
FBGN0036729	1132
FBTI0061300	179
FBGN0053690	531
FBGN0052270	2037
FBGN0264843	382
FBGN0011927	72
FBTI0063954	135
FBTI0020008	6996
FBGN0028402	1673
FBGN0085483	603
FBTI0020117	2786
FBTI0061303	43
FBTI0062637	60
FBGN0017578	1289
FBTI0062187	1621
FBGN0036152	3956
RR50375_TRANSPOSABLE_ELEMENT	7352
FBTI0062094	2067
FBGN0052053	1618
FBTI0061552	326
FBGN0035861	1624
FBTI0060987	671
FBGN0036168	1958
FBGN0005564	4606
FBGN0267305	239
FBTI0060461	1097
FBGN0010909	6833
FBTI0059843	734
FBGN0035357	5719
FBTI0063953	1088
FBGN0267545	1047
FBGN0262593	11359
FBGN0266788	567
FBTI0061232	50
FBGN0036807	1164
FBTI0060152	403
FBGN0265720	436
FBTI0020059	3048
FBGN0266951	413
FBGN0265712	368
FBGN0267716	641
FBGN0036985	7031
FBGN0026432	4623
FBGN0036705	571
FBTR0472767_DF_NRG	23
FBGN0263392	13823
FBGN0263541	122
FBGN0267619	687
FBGN0052218	1176
FBGN0036314	992
FBGN0036754	2112
FBGN0053770	558
FBTI0059898	1806
FBTI0062577	75
FBGN0053262	627
FBGN0266100	5460
FBGN0040230	3650
FBGN0036691	1198
FBGN0085298	660
FBGN0260396	457
FBGN0036768	1894
FBGN0035903	3505
FBTI0020040	2548
FBTI0060382	105
FBGN0266690	966
FBGN0086708	3670
FBGN0086785	1346
FBTI0061017	506
FBGN0264848	1464
FBGN0035799	3512
FBGN0052036	709
FBGN0017424	2386
FBGN0035430	3565
FBTI0063923	236
FBGN0036732	4146
FBGN0036288	2310
FBTI0062161	653
FBGN0266651	599
FBTI0061755	33
FBGN0052350	2844
FBGN0036831	1325
FBTI0020291	2529
FBGN0036495	436
FBTI0062096	885
FBGN0036107	629
FBGN0052230	538
FBTI0020064	2266
FBGN0037149	1310
FBGN0052277	850
FBTI0061360	117
FBGN0265708	827
FBGN0035887	830
FBGN0035235	3804
FBTI0060255	171
FBGN0037063	1231
FBGN0037045	1081
FBGN0082949	79
FBTI0020039	4722
FBGN0260431	1598
FBTI0060757	126
FBTI0020269	3124
FBTI0061306	46
FBGN0001099	1175
FBGN0027554	2173
FBGN0035965	980
FBTI0059916	740
FBTI0020181	959
FBTI0020256	284
FBGN0264600	1098
FBTI0063887	101
FBGN0263975	1131
FBGN0264606	9680
FBGN0264561	4402
FBGN0027500	3686
FBGN0264572	1535
FBGN0262937	2373
FBGN0028484	4393
FBTI0063950	54
FBGN0035830	1295
FBGN0086706	2293
FBTI0061302	234
FBGN0020638	517
FBGN0036504	1034
FBTI0059923	779
FBGN0020277	979
FBGN0001227	1733
FBTI0063237	134
FBGN0083057	139
FBGN0036923	2373
FBGN0284236	17139
FBGN0267536	848
FBTI0063274	579
FBGN0267932	680
FBGN0035374	1144
FBGN0015298	653
FBGN0036294	1805
FBGN0267465	988
FBTI0020019	7540
FBGN0035491	587
FBGN0262021	252
FBGN0036598	512
FBGN0035638	1640
FBTI0059854	1874
FBGN0016794	4666
FBGN0035392	2057
FBTI0059779	2355
FBGN0036643	897
FBGN0267468	419
FBTI0020078	1732
FBGN0262100	1001
FBGN0263447	1794
FBGN0262680	476
FBGN0028377	965
FBGN0053764	543
FBGN0002565	2477
FBGN0035122	1092
FBTI0060717	413
FBGN0260643	674
FBGN0036775	1544
FBGN0262579	10243
FBTI0059863	234
FBTI0061012	6275
FBGN0029002	1508
FBGN0036998	947
FBGN0040475	2146
FBTI0062620	2660
FBGN0267526	518
FBTI0060428	324
FBGN0037182	2692
FBGN0035167	1868
FBGN0036766	661
FBGN0262022	395
FBGN0036136	1194
FBGN0035490	2704
FBGN0035312	1183
FBGN0036921	1540
FBGN0264474	626
FBGN0266968	619
FBGN0002778	2546
FBTI0063688	512
FBTI0059904	458
FBGN0264700	706
FBGN0267961	342
FBGN0013717	2989
FBGN0266939	435
FBGN0036838	2522
FBGN0264702	840
FBTI0020085	8721
FBTI0020168	2841
FBTI0063308	52
FBTI0063441	51
FBTI0061969	52
FBTI0059641	299
FBGN0027567	3160
FBTI0060842	56
FBGN0011802	3963
FBGN0036380	1878
FBGN0267232	344
FBGN0263618	1600
FBGN0035097	1326
FBGN0036058	2227
FBGN0265729	1217
FBGN0035157	2193
FBGN0262987	504
FBGN0037170	1794
FBGN0036817	1025
FBGN0040827	618
FBGN0262855	665
FBTI0063852	206
FBGN0036790	2912
FBGN0037200	1503
FBGN0028693	995
FBGN0036374	8181
FBTI0059934	287
FBGN0035540	1566
FBGN0036938	492
FBTI0061023	718
FBTI0060444	2353
FBGN0261723	2488
FBGN0265731	665
FBTI0059838	712
FBGN0040074	798
FBGN0263761	317
FBGN0036829	2312
FBTI0059840	1558
FBGN0052099	1057
FBTI0061425	393
FBTI0059671	7273
FBGN0035586	1923
FBGN0287585	2049
FBGN0265470	560
FBGN0036222	2148
FBGN0267469	414
FBGN0035511	552
FBGN0085484	1590
FBGN0035957	1286
FBGN0267390	7868
FBGN0082948	79
FBGN0266696	24343
FBGN0020887	4098
FBGN0036793	3439
FBGN0264307	8905
FBGN0020660	1922
FBTI0062484	1602
FBTI0020094	7568
FBGN0052320	2591
FBGN0036819	1391
FBGN0052267	489
FBGN0259174	5259
FBGN0267616	341
FBTI0020031	5253
FBGN0001320	2215
FBGN0037108	1994
FBTI0020139	1657
FBGN0267319	291
FBTI0020239	408
FBGN0035627	2177
FBTI0061040	447
FBGN0000625	3148
FBGN0053255	330
FBGN0010348	2442
FBGN0267604	497
FBGN0035842	5627
FBTI0020125	5124
FBGN0261109	1714
FBGN0037005	1344
FBGN0000109	1021
FBGN0036291	1027
FBGN0053234	1523
FBTI0062550	1518
FBGN0011653	3657
FBGN0265468	562
FBGN0261858	386
FBGN0264747	1406
FBTI0062673	109
FBTI0060816	137
FBGN0261402	1818
FBGN0026592	1600
FBGN0040318	3014
FBTI0060811	65
FBGN0011844	72
FBGN0037156	874
FBGN0085283	1085
FBGN0047338	456
FBGN0036551	1167
FBGN0036377	2637
FBTI0061930	7387
FBGN0036340	3862
FBGN0037064	2043
FBGN0036995	5188
FBTI0063872	309
FBGN0020518	78
FBTI0061758	74
FBGN0035547	1063
FBGN0037020	1249
FBGN0035879	5118
FBTI0061050	780
FBGN0266417	1400
FBGN0027088	2545
FBGN0035742	352
FBGN0037027	3369
FBTI0060239	660
FBGN0052461	882
FBGN0002526	11690
FBGN0267538	626
FBGN0001225	1010
FBGN0004852	5320
FBTI0020221	3402
FBGN0259972	1093
FBGN0259933	2326
FBGN0063924	307
FBGN0037030	908
FBTI0060427	1155
FBGN0035621	1075
FBGN0264705	853
FBGN0005533	535
FBGN0036889	1393
FBGN0022699	2685
FBGN0035569	641
FBTI0063433	161
FBGN0263599	6707
FBGN0052259	824
FBTI0020047	9094
FBGN0267966	1205
FBGN0263763	354
FBGN0000567	9332
FBGN0036670	1096
FBGN0036023	870
FBGN0037013	579
FBTI0063364	205
FBGN0020633	2451
FBGN0265753	893
FBTI0063835	266
FBGN0086066	71
FBTI0060785	230
FBTI0062775	123
FBTI0063677	188
FBGN0085288	1281
FBGN0036569	2900
FBGN0036698	1418
FBGN0035285	2839
FBGN0023001	4372
FBGN0261243	4221
FBGN0036639	949
FBGN0052069	356
FBGN0265744	390
FBTI0063967	1705
FBGN0267312	287
FBGN0052207	1133
FBTI0060266	166
FBGN0036654	1393
FBGN0265723	628
FBGN0040798	420
FBGN0263632	76
FBTI0059896	438
FBGN0036609	706
FBGN0004593	420
FBGN0035440	1636
FBGN0052062	8305
FBGN0000592	1837
FBGN0037105	3136
FBTI0062698	336
FBTI0061817	41
FBGN0260862	1370
FBGN0036861	681
FBGN0262099	165
FBGN0264492	2256
FBGN0036519	1680
FBGN0259676	1753
FBGN0020386	6593
FBGN0085290	796
FBGN0044050	751
FBGN0286940	5537
FBTI0020083	264
FBGN0037057	2394
FBTI0020191	552
FBTI0061785	163
FBGN0052204	2989
FBGN0035405	2022
FBGN0002638	2365
FBTI0020151	675
FBGN0053556	6298
FBGN0265892	465
FBGN0036770	3553
FBTI0020145	8999
FBGN0036289	1524
FBGN0261953	2564
FBTI0059861	225
FBGN0263569	155
FBTI0062685	281
FBGN0267535	1294
FBTI0062746	69
FBGN0015278	7799
FBTI0060755	87
FBTR0304211_DF_NRG	21
FBGN0036958	5995
FBGN0036028	1427
FBTI0062488	54
FBGN0265895	641
FBGN0263839	93
FBGN0035534	628
FBTI0062697	214
FBGN0262580	1270
FBGN0263911	513
FBGN0261633	325
FBTI0060949	2873
FBGN0266101	6980
FBGN0001168	2335
FBGN0036813	1221
FBGN0264482	296
FBGN0036328	1177
FBGN0053772	558
FBGN0035575	1958
FBGN0035896	1740
FBGN0036986	1543
FBGN0035839	920
FBTI0060395	137
FBGN0001224	884
FBGN0265734	444
FBGN0001229	987
FBGN0035644	1688
FBGN0264512	402
FBGN0267634	459
FBGN0036286	1886
FBTI0061026	2269
FBTI0061031	204
FBGN0035722	924
FBGN0036352	1085
FBGN0053051	719
FBGN0003295	1798
FBGN0037035	1365
FBGN0085282	484
FBGN0266590	991
FBGN0037065	2452
FBGN0000038	2974
FBTI0063381	79
FBTI0060294	65
FBTI0061414	1182
FBGN0264842	1155
FBGN0040298	1940
FBGN0035150	3244
FBGN0035918	2483
FBGN0004373	7436
FBGN0047038	597
FBGN0027057	1802
FBGN0085480	1502
FBGN0036862	5392
FBGN0052227	5099
FBTI0062062	281
FBTI0020232	1562
FBTI0060453	131
FBGN0036590	677
FBTI0059858	99
FBGN0044048	478
FBTI0060438	240
FBGN0040507	4118
FBGN0015296	1600
FBGN0265924	271
FBGN0036588	450
FBGN0015904	2942
FBGN0035237	9032
FBGN0036154	2078
FBTI0062093	788
FBGN0052208	514
FBGN0053696	2704
FBTR0472725_DF_NRG	22
FBGN0013303	899
FBGN0260430	1461
FBGN0035636	1604
FBTI0020195	269
FBGN0267558	349
FBGN0025582	1520
FBGN0035649	2238
FBTI0062687	48
FBGN0042712	2360
FBGN0262581	503
FBGN0261112	1867
FBGN0035743	697
FBGN0053170	1168
FBGN0036881	4525
FBGN0004514	3682
FBTI0020054	4725
FBGN0259932	1262
FBGN0035788	956
FBTI0063233	37
FBTR0472757_DF_NRG	22
FBTI0020016	5193
FBTI0062691	268
FBTI0061782	63
FBGN0035478	588
FBGN0036765	3171
FBGN0035309	1389
FBGN0036749	2001
FBGN0036181	9524
FBTI0060787	240
FBTI0060820	208
FBGN0035825	1340
FBGN0026189	5532
FBGN0000404	2919
FBGN0266776	387
FBGN0035827	821
FBGN0035670	936
FBGN0040305	4604
FBTI0062568	65
FBTI0059763	6851
FBGN0036947	1069
FBTI0020278	4728
FBGN0036186	2926
FBGN0052029	1104
FBGN0036210	1067
FBGN0035286	1513
FBGN0266979	773
FBGN0035711	1420
FBGN0036537	1002
FBGN0267298	272
FBTI0062665	157
FBTI0020076	7697
FBGN0265707	394
FBGN0036224	1502
FBGN0035751	1257
FBGN0029121	1271
FBTI0020026	1734
FBTI0060127	449
FBTI0059714	9538
FBTI0063842	316
FBTI0063234	225
FBGN0001078	8581
FBGN0052488	1245
FBGN0035922	1501
FBGN0283500	2496
FBTI0060655	781
FBGN0037205	3559
FBGN0036361	1165
FBGN0267525	328
FBGN0267481	1384
FBGN0053283	738
FBGN0047135	865
FBGN0267527	408
FBGN0036505	1772
FBGN0035247	1240
FBGN0041231	1170
FBGN0286818	2328
FBTI0020141	1751
FBGN0010223	1825
FBGN0035689	4157
FBTI0061986	108
FBGN0035393	764
FBTI0061894	88
FBGN0035468	1470
FBGN0052405	642
FBGN0052369	5696
FBTI0020045	2595
FBGN0036262	1609
FBGN0036292	1377
FBGN0058002	745
FBGN0010105	2495
FBGN0036500	1495
FBGN0052034	74
FBGN0263767	416
FBGN0036870	641
FBTR0445496_DF_NRG	23
FBTI0060483	1725
FBGN0015218	2235
FBTI0062067	896
FBTI0062545	205
FBGN0085300	441
FBGN0012009	73
FBGN0263381	616
FBGN0264486	2105
FBGN0266938	471
FBGN0036287	3174
FBGN0275434	1588
FBTI0059908	45
FBGN0284411	593
FBGN0037206	2633
FBTI0064226	67
FBGN0035101	4099
FBTI0062608	556
FBGN0266403	771
FBTI0061013	57
FBGN0036544	6785
FBTI0061372	482
FBGN0082967	140
FBGN0011817	6945
FBTI0059918	383
FBTI0020108	5148
FBGN0053056	1914
FBGN0052206	7272
FBGN0001223	1900
FBGN0035886	838
FBGN0286731	94
FBTI0060394	46
FBGN0036830	3130
FBGN0036887	847
FBGN0261801	2857
FBGN0036273	3133
FBGN0053701	315
FBGN0020640	476
FBGN0264707	13727
FBGN0052303	72
FBGN0036853	1696
FBTI0061361	264
FBGN0052073	575
FBGN0014850	403
FBGN0040694	491
FBGN0036996	1477
FBGN0036482	3284
FBGN0262249	92
FBGN0003459	4334
FBGN0262532	1027
FBTI0063969	1286
FBGN0262451	81
FBGN0263251	1354
FBGN0036116	2465
FBGN0035782	659
FBGN0058053	1361
FBGN0035906	1743
FBTI0062059	39
FBTI0061063	124
FBGN0036438	616
FBTI0060678	135
FBGN0002926	8230
FBTI0060780	475
FBGN0036877	1652
FBGN0023197	903
FBGN0043865	3219
RR51001_TRANSPOSABLE_ELEMENT	7375
FBTI0020290	282
FBGN0266959	1182
FBGN0267460	344
FBGN0027616	3452
FBGN0263108	7280
FBGN0064227	440
FBGN0264605	4413
FBGN0263615	722
FBGN0035591	2248
FBGN0035688	8097
FBGN0040842	445
FBTI0060989	1584
FBGN0060292	80
FBGN0053269	783
FBGN0035541	764
FBGN0036886	2156
FBGN0262528	294
FBGN0052225	1293
FBGN0036676	743
FBGN0035453	1111
FBGN0265747	452
FBTI0020014	9093
FBTI0020183	286
FBGN0021760	6205
FBGN0027843	1899
FBTI0059959	112
FBGN0265711	495
FBGN0259163	8111
FBGN0266709	1497
FBTI0061993	284
FBGN0037017	1175
FBTI0062525	336
FBGN0004875	9058
FBGN0266084	10218
FBTI0020287	933
FBTI0061045	187
FBGN0025525	5149
FBTI0061952	117
FBGN0052190	2203
FBGN0263661	1354
FBTI0059956	312
FBTI0020213	914
FBGN0045478	2858
FBGN0036627	2295
FBGN0014343	3892
FBGN0035829	717
FBTI0020082	7503
FBTI0020099	4424
FBGN0266954	282
FBGN0010352	5338
FBGN0035608	1268
FBTI0059939	458
FBTI0060377	524
FBTI0061957	434
FBGN0000629	2665
FBGN0266774	593
FBTI0060397	76
FBGN0035600	1521
FBGN0040688	608
FBGN0036085	1917
FBGN0264568	864
FBGN0035622	2653
FBGN0036479	2188
FBGN0053233	1719
FBTI0063922	106
FBGN0036951	1560
FBTI0060403	115
FBTI0061250	402
FBGN0035134	1243
FBGN0053687	792
FBGN0262516	3070
FBGN0263601	4095
FBGN0036872	600
FBGN0044049	804
FBGN0004926	1128
FBGN0053169	633
FBGN0000355	515
FBGN0037021	4254
FBGN0036751	1694
FBGN0035103	2151
FBGN0036695	1551
FBTI0062158	22723
FBGN0002909	4022
FBGN0035280	992
FBGN0037067	876
FBGN0000356	522
FBGN0266980	530
FBGN0265932	495
FBGN0028668	595
FBGN0266691	568
FBGN0036702	3239
FBTI0061061	1881
FBTI0060957	199
FBGN0035495	2917
FBGN0267482	441
FBGN0001104	2067
FBGN0036910	1801
FBGN0003042	2462
FBGN0035545	1001
FBGN0037133	1410
FBGN0036336	1227
FBGN0035449	2419
FBGN0052423	11502
FBGN0036815	1183
FBGN0264460	546
FBGN0036318	2007
FBGN0052085	3030
FBGN0036553	1558
FBTI0063939	3263
FBGN0265084	6153
FBTI0020062	2461
FBGN0052027	1064
FBGN0267639	401
FBGN0043458	3567
FBGN0036605	513
FBGN0036089	683
FBTI0061275	132
FBGN0052421	73
FBGN0037003	1665
FBGN0259173	5591
FBGN0262139	5502
FBGN0036022	910
FBTI0061868	117
FBGN0043783	1280
FBGN0264701	378
FBGN0052203	1149
FBGN0052373	2217
FBGN0053983	915
FBGN0265899	493
FBGN0267737	400
FBGN0260655	4347
FBGN0262737	12718
FBGN0035244	2743
FBTR0472738_DF_NRG	22
FBGN0036158	782
FBGN0264483	449
FBGN0036029	1080
FBGN0260458	3957
FBGN0035388	2580
FBGN0085279	865
FBGN0053965	1026
FBGN0035412	423
FBTR0309723_DF_NRG	21
FBGN0035964	1261
FBTI0020240	1126
FBGN0035346	2357
FBGN0053969	1665
FBTI0060235	337
FBGN0035607	3735
FBTI0062695	1522
FBGN0082995	137
FBTI0060467	186
FBGN0265925	348
FBGN0036919	1797
FBGN0261555	6878
FBGN0266982	412
FBGN0053700	1116
FBTI0020160	4702
FBGN0035709	1031
FBGN0036711	909
FBGN0040797	501
FBGN0052404	450
FBGN0000116	3504
FBGN0060291	84
FBGN0259702	1270
FBGN0000639	3465
FBGN0035954	1671
FBGN0004179	3081
FBGN0052103	4461
FBGN0015283	1422
FBGN0036777	1455
FBGN0037024	1283
FBGN0036685	2681
FBTI0020033	7440
FBGN0035890	1901
FBGN0035578	2118
FBGN0035355	641
FBGN0264487	604
FBGN0001226	1632
FBGN0036232	860
FBTI0062063	316
RR50960_TRANSPOSABLE_ELEMENT	5132
FBGN0036306	1032
FBGN0265884	402
FBTI0063311	52
FBGN0036239	2623
FBGN0035496	1072
FBGN0261635	351
FBGN0052263	803
FBGN0086071	67
FBGN0045474	1396
FBGN0036795	1548
FBGN0261536	2597
FBTI0061041	1674
FBGN0027375	3739
FBGN0036746	5957
FBGN0036471	677
FBGN0036756	1649
FBGN0267613	1380
FBGN0020248	2550
FBTI0063949	1084
FBGN0035945	2822
FBTI0063963	836
FBGN0042641	3871
FBGN0267549	574
FBTI0020012	1049
FBTI0063288	152
FBGN0003076	1843
FBGN0266943	357
FBGN0266682	478
FBGN0035104	2044
FBGN0261341	2368
FBGN0052241	1375
FBGN0035850	2924
FBGN0266383	547
FBGN0004108	4281
FBGN0000575	2049
FBTI0060460	1090
FBGN0052268	387
FBGN0260997	1158
FBGN0020509	479
FBGN0261813	1097
FBGN0054047	1315
FBTI0062016	3882
FBGN0036362	876
FBTI0020241	1110
FBGN0000594	1740
FBTI0063230	599
FBGN0267625	854
FBGN0052040	1364
FBGN0261832	988
FBTR0304356_DF_NRG	22
FBTI0061949	42
FBGN0265716	378
FBGN0267663	349
FBGN0036534	5971
FBGN0035639	1191
FBGN0053500	267
FBTI0020028	8527
FBGN0020224	6154
FBGN0035959	4775
FBGN0036818	1149
FBTI0063362	59
RR51000_TRANSPOSABLE_ELEMENT	7385
FBTI0063343	1432
FBGN0011288	2282
FBTI0061393	203
FBGN0036179	2916
FBGN0082947	79
FBGN0052449	72
FBTI0061281	228
FBTI0060468	400
FBGN0266992	266
FBGN0086670	140
FBGN0042178	3888
FBTR0304226_DF_NRG	23
FBGN0016696	4544
FBGN0267296	1197
FBTI0060418	976
FBGN0003034	223
FBGN0010246	3955
FBGN0052484	2594
FBTI0061504	53
FBGN0035480	709
FBTI0060610	112
FBTI0063961	65
FBGN0035532	1155
FBGN0266985	500
FBGN0266991	333
FBGN0086348	825
FBGN0266930	590
FBGN0264723	539
FBGN0036143	2651
FBGN0265469	324
FBGN0058160	5187
FBGN0036710	1897
FBTI0061967	154
FBGN0262415	99
FBGN0035210	840
FBGN0267632	1141
FBGN0036939	1889
FBTI0020292	1428
FBGN0041094	3124
FBTI0061339	1177
FBGN0262031	330
FBTI0020259	1339
FBGN0004865	5878
RR48300_TRANSPOSABLE_ELEMENT	2042
FBTI0020010	8425
FBGN0037122	780
FBGN0004888	1479
FBTI0062135	365
FBGN0265888	1286
FBGN0250789	8347
FBGN0000560	2033
FBTI0020155	1104
FBGN0267464	706
FBGN0026593	1759
FBGN0036363	969
FBGN0017429	1567
FBGN0086690	10794
FBGN0028697	1018
FBGN0263249	318
FBGN0001134	4071
FBTI0060609	78
FBGN0011787	738
FBGN0267455	842
FBGN0035901	2770
FBGN0037078	969
FBTI0062210	583
FBGN0035563	354
FBGN0035120	853
FBGN0082598	2633
FBGN0036821	3731
FBGN0267641	825
FBGN0284444	633
FBGN0266657	957
FBTI0061866	304
FBGN0036585	434
FBGN0035733	3264
FBGN0058354	1400
FBTI0062188	1525
FBGN0261934	12226
FBGN0267623	533
FBTI0020164	4728
FBGN0036155	2020
FBGN0267530	970
FBTI0061978	45
FBTI0064022	73
FBGN0263492	2901
FBTI0062186	366
FBTI0061226	236
FBGN0010406	1663
FBGN0264704	518
FBGN0035880	3289
FBGN0082953	145
FBTI0060384	318
FBGN0002573	2451
FBTI0063978	235
FBGN0266757	5847
FBGN0036727	2249
FBGN0036360	2534
FBTI0062010	428
FBGN0085420	4805
FBGN0036520	1781
FBTI0060375	457
FBTI0020123	2285
FBGN0035316	1631
RR48314_TRANSPOSABLE_ELEMENT	4648
FBGN0036697	2379
FBGN0259824	3910
FBGN0052475	3413
FBGN0260945	4148
FBGN0037125	690
FBGN0044419	3609
FBGN0040828	531
FBTI0063910	280
FBGN0036390	355
FBGN0052192	992
FBTI0059841	172
FBGN0037109	5774
FBGN0036527	1692
FBGN0040634	444
FBGN0035283	1822
FBGN0035699	4303
FBGN0265881	402
FBTI0059941	1093
FBGN0035524	1253
FBGN0002872	4117
FBGN0036331	1049
FBGN0053265	5578
FBTI0063914	640
FBGN0037185	1796
FBGN0286729	97
FBTI0020249	1223
FBGN0053271	490
FBTI0020119	1732
FBGN0020388	2770
FBGN0035866	1339
FBTI0020098	5171
FBGN0014075	5316
FBGN0036895	3746
FBGN0054012	551
FBGN0052287	72
FBGN0037134	1049
FBGN0052126	72
FBGN0268063	4108
FBGN0036056	1331
FBTI0061871	131
FBGN0036009	1497
FBTI0059867	2867
FBGN0029158	1373
FBTI0063832	473
FBGN0052262	1051
FBGN0011573	1611
FBGN0036460	1500
FBTI0062729	6821
FBGN0035626	1152
FBGN0052361	83
FBTI0062044	46
FBTI0020074	1406
FBGN0266942	509
